"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mongolia","MNG","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","15.8726","16.2559","15.8902","16.4084","17.1658","17.8351","18.1713","18.9557","19.3664","20.2325","21.0763","20.2054","21.1399","21.583","21.97","23.5535","24.7869","25.8532","26.8725","26.2491","25.9244","28.9079","26.639","25.3434","23.3694","24.2106","22.9176","23.2033","23.9305","24.6163","25.3773","23.1696","21.0806","20.4243","20.3625","25.0636","28.1763","31.0772","31.989","35.6378","38.5087","43.9276","45.0135","47.2609","49.797","48.3756","56.1522","62.6604","65.9313","70.1709","64.7321","62.1613","62.7903","",
"Northern Mariana Islands","MNP","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0006","0.0006","0.0006","0.0006","0.0007","0.0007","0.0007","0.0007","0.0007","0.0007","0.0008","0.0008","0.0009","0.0011","0.0012","0.0013","0.0014","0.0016","0.0017","0.0018","0.0019","0.0021","0.0023","0.0025","0.0027","0.0029","0.0031","0.0033","0.0036","0.0038","0.0039","0.0041","0.0042","0.0042","0.0042","0.0042","0.0041","0.004","0.0038","0.0037","0.0036","0.0036","0.0036","0.0036","0.0036","0.0037","0.0037","0.0037","0.0037","0.0037","0.0037","0.0037","0.0037","",
"Mozambique","MOZ","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","10.2969","10.4731","10.1022","10.4613","10.3813","10.0538","9.9241","9.8432","9.5393","9.5407","10.0603","9.8955","11.3039","11.1923","10.3245","10.8303","10.6543","10.2713","10.0323","10.4255","10.3805","10.1436","10.516","10.749","11.1636","11.485","11.7592","10.5878","12.5872","12.1889","12.9817","13.7401","14.6098","15.1402","16.2751","17.9472","17.9604","18.6434","18.4659","17.6634","18.7206","23.8573","27.151","28.8951","30.4091","30.1811","32.8951","35.7408","38.6926","36.6188","34.7107","37.7162","40.0721","",
"Mauritania","MRT","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","5.6951","5.5537","5.1167","5.0149","4.369","4.4971","4.7245","4.9183","5.0156","5.188","5.3045","5.5946","5.7204","5.2535","5.2234","5.5","5.3991","5.8643","6.2196","6.5158","6.6498","7.0381","8.3023","8.4169","8.3901","8.5077","8.8677","9.279","9.6531","10.2734","9.0928","9.4958","9.901","10.1692","10.1774","10.4045","11.1446","10.8736","10.6648","11.1607","11.4321","11.8104","12.3707","12.4192","13.1458","13.5376","13.3991","14.6797","15.087","15.6739","15.768","16.3299","16.6699","",
"Mauritius","MUS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.9028","0.9446","0.9879","1.0295","1.0835","1.0929","1.1602","1.2671","1.2788","1.2887","1.2436","1.2675","1.2348","1.3117","1.3664","1.3426","1.5088","1.5789","1.6663","1.7968","1.9778","2.0592","2.1436","2.2784","2.3325","2.4007","2.4917","2.51","2.6956","3.1107","3.3967","3.5499","3.5415","3.63","3.6825","3.8405","4.5965","4.7332","4.8562","4.8567","5.1484","5.1777","5.2895","5.4513","5.6477","5.6988","5.8121","6.0542","6.0455","6.1466","5.7324","6.0873","6.409","",
"Malawi","MWI","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","2.7274","2.8322","3.0163","3.0941","3.2425","3.3607","3.5242","3.6094","3.7054","3.7708","3.8647","3.9952","4.0896","4.142","4.2709","4.5622","4.6761","5.0058","4.7335","4.9211","6.3574","6.6113","6.7502","6.8091","6.7463","6.8613","7.0768","7.2941","7.8029","7.9951","8.6363","8.7244","8.7855","8.9948","9.0863","9.6924","10.1717","10.8599","11.4503","11.6168","12.4026","14.0588","14.4144","14.1391","14.4912","14.8856","15.2922","16.2446","17.5044","18.875","18.8978","19.6975","20.8724","",
"Malaysia","MYS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","33.1325","33.9221","34.6948","34.9961","37.4502","39.4037","42.3778","42.5919","44.7673","50.788","52.3731","53.4204","55.7498","62.1622","66.0526","68.7749","71.2711","72.8524","76.717","85.5198","94.7915","107.986","112.2953","120.211","127.0984","133.9798","151.6954","164.2038","162.2358","171.6983","185.3084","192.3689","202.7695","215.7186","233.3864","246.0781","254.3634","271.8968","285.4318","264.208","279.8171","282.2366","284.6405","304.1565","318.579","321.3094","318.3939","307.9345","326.3137","329.667","324.5195","334.6686","353.9151","",
"North America","NAC","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","6211.6941","6095.5458","6389.0367","6615.7278","6446.9754","6215.3756","6542.0103","6719.064","6718.3034","6799.513","6572.0023","6472.022","6183.8091","6154.5956","6402.3609","6406.1","6345.728","6521.0587","6791.683","6879.8929","6738.392","6685.5084","6800.6217","6931.4832","7064.4303","7148.6371","7335.3681","7631.1176","7688.8805","7703.1599","7891.6511","7798.5113","7657.4357","7742.0999","7827.4744","7839.8485","7726.4251","7856.8059","7650.4876","7141.6435","7405.5997","7220.4325","6979.0885","7131.0551","7171.7851","7046.0667","6918.6899","6876.6089","7068.3165","6921.5044","6319.7877","6649.0023","6766.7488","",
"Namibia","NAM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","6.5443","6.6461","6.7472","6.8554","7.499","5.639","5.6691","6.4101","6.466","6.8924","7.1384","6.073","5.5392","5.4655","5.5488","5.6497","6.0405","6.4168","6.7715","6.7426","6.6384","6.7715","6.7408","6.6722","6.86","6.9714","7.1624","7.4291","7.7224","7.8956","8.5003","9.0039","8.5067","8.755","8.8966","10.697","9.2333","9.2665","10.1628","10.1207","10.13","10.2787","11.5681","11.1355","11.8646","12.0005","12.9393","12.4593","12.4532","12.8097","12.4128","12.6338","13.1028","",
"New Caledonia","NCL","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1.3528","1.354","1.4223","1.6455","1.9114","1.6726","1.6542","1.7408","1.7627","1.8569","1.961","1.9083","1.3939","1.3414","1.4127","1.7898","1.7331","1.8738","1.8449","1.9428","1.9087","2.0119","2.0077","1.9296","1.9261","1.9153","2.0901","2.1076","2.1522","2.222","2.6647","2.6671","2.9141","3.1604","2.8777","3.1432","3.0534","3.0963","3.1134","3.1785","3.9755","3.9497","4.0005","4.38","5.3371","5.136","5.5078","5.3311","6.7887","6.8322","5.4664","5.6479","5.6879","",
"Niger","NER","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","11.3106","11.6601","11.8878","9.1588","9.2395","9.8993","10.688","11.7454","12.187","12.6177","13.1695","13.8491","14.4827","15.2518","11.32","9.9085","10.2618","10.5923","10.9914","11.4186","11.6788","12.1191","12.5752","13.3108","13.7268","14.286","15.0028","15.7794","16.4643","17.0988","17.5056","18.3019","19.0896","19.9376","20.8064","21.5814","22.3555","23.2709","24.231","25.3197","25.1735","26.0203","27.8463","29.2669","30.6623","31.7909","33.2189","34.5286","36.1894","38.0478","39.8786","41.5679","43.2401","",
"Nigeria","NGA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","186.6715","201.7783","236.9385","268.0477","301.2865","247.6672","282.1178","276.9987","267.1401","329.9494","304.9583","244.1402","232.1449","230.0185","242.8436","255.6973","253.1251","241.1376","261.1642","286.6672","287.281","303.3828","327.963","332.1387","357.3196","389.487","448.3247","424.661","392.9597","381.3202","419.5103","427.4667","375.3175","414.819","407.6796","399.9483","375.5983","356.5922","359.583","339.9118","366.9914","390.979","395.1873","398.0396","410.4553","404.0534","400.6483","408.7209","419.448","434.6773","408.2152","409.4181","407.6597","",
"Nicaragua","NIC","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","9.2249","8.833","8.9094","9.3348","9.8343","10.0693","10.5538","11.364","11.1143","9.6","9.3139","9.5487","9.64","9.4605","9.6478","9.7514","9.6462","9.146","9.3683","9.7306","10.6144","9.5043","10.4255","11.0741","11.4426","10.9765","11.0452","11.7509","12.1696","13.1556","13.6618","13.9135","14.2089","14.9655","14.9008","14.9799","15.5949","15.8495","15.7284","15.8036","16.2252","17.254","17.7611","17.8143","18.5521","19.7572","19.9341","19.9782","19.5735","19.964","19.8391","20.5878","21.0252","",
"Netherlands","NLD","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","182.3917","184.317","203.0377","212.6826","208.8135","201.3569","212.8763","210.8449","216.1766","226.9312","219.7109","218.0649","206.254","202.9717","210.5039","214.8846","217.5167","222.0645","221.051","224.1535","228.3424","234.1732","232.9884","236.5627","238.1285","241.2254","253.0343","242.7529","242.5143","231.5161","229.7675","228.8833","227.6163","229.9923","233.1425","226.1315","222.431","222.4567","218.3542","212.0508","224.3973","210.8816","210.5777","209.6685","201.0129","208.3828","210.4157","206.2693","199.8226","193.6683","176.8818","178.6972","167.8474","",
"Norway","NOR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","55.1888","53.6088","57.2113","58.884","57.8963","56.5961","59.6269","60.8845","60.6301","64.5996","63.3086","59.6493","55.5051","56.0723","59.2463","60.0558","61.9369","61.1184","63.1085","62.8913","62.8812","60.1943","60.8978","64.0756","67.598","68.0327","70.156","73.2686","74.2095","75.9778","72.3522","73.1502","72.6661","76.6822","77.5177","74.4785","74.8268","75.5181","76.011","73.2415","76.1337","73.7804","72.3604","72.5421","72.5076","74.2649","73.3471","73.8323","72.6715","70.3655","70.0526","71.6487","69.935","",
"Nepal","NPL","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","25.2999","25.6233","25.2948","26.4435","26.7983","27.2374","27.5095","27.9388","28.1655","28.377","29.2379","29.3416","28.8805","30.0263","30.5133","30.4091","30.1817","31.0677","31.3601","31.0827","31.5721","31.4925","30.339","31.9255","32.2177","33.7401","34.1149","34.415","34.7655","35.6951","36.0348","36.3182","36.1273","37.0677","36.8844","37.4787","37.3767","37.2823","38.8808","40.5591","41.345","42.5684","44.1344","44.4255","45.8914","45.6957","49.3457","53.3712","55.3262","54.5109","55.4543","56.5259","56.7046","",
"Nauru","NRU","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0006","0.0006","0.0006","0.0007","0.0007","0.0007","0.0007","0.0007","0.0007","0.0007","0.0007","0.0008","0.0008","0.0008","0.0008","0.0008","0.0009","0.0009","0.0009","0.0009","0.001","0.001","0.001","0.001","0.001","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","",
"New Zealand","NZL","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","57.2774","55.5595","59.7171","60.5446","61.7161","60.7857","63.1208","64.1748","64.0298","62.1205","64.5383","64.5157","66.4575","66.714","67.8678","68.391","68.4361","68.0016","69.7601","68.5903","70.5444","70.8893","72.0092","72.6855","75.0545","76.4251","77.1679","79.7308","78.6169","80.8818","81.8241","84.2988","86.169","87.649","87.6149","88.0818","88.6466","87.4019","87.1164","84.833","85.2127","84.7382","87.332","86.1912","87.7234","86.6763","86.605","87.9736","87.7148","88.8832","85.2078","85.1394","82.7195","",
"OECD members","OED","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","13542.3515","13449.2899","13959.6242","14591.2593","14348.529","13998.2823","14611.1449","14843.8545","15016.6538","15347.8135","14985.1571","14667.2225","14267.4897","14211.6925","14582.1845","14656.1982","14637.74","14896.472","15254.7714","15434.5623","15292.0252","15300.7648","15294.352","15385.3772","15646.351","15855.8952","16281.6848","16581.9657","16530.5089","16532.5466","16847.4091","16765.3809","16657.6696","16877.3583","17021.6293","17042.0487","16964.9765","17153.4035","16772.9338","15892.1273","16454.1347","16236.4634","16070.4915","16131.0081","15917.7704","15842.7032","15752.923","15767.4715","15823.6201","15454.6069","14371.6911","15027.3279","15202.5692","",
"Oman","OMN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","14.1724","14.1944","14.0516","14.3683","14.7279","34.1157","37.6634","37.0638","31.6104","28.9511","20.2291","22.7145","21.0445","24.0447","22.9607","22.2335","25.5628","25.8235","27.9519","28.4497","33.4648","40.9679","38.1721","36.115","35.2992","40.284","42.5453","45.9519","42.3264","46.5014","52.0209","58.279","61.4481","67.0806","65.5933","66.6478","74.5665","76.4503","75.8825","78.1142","82.9229","92.4834","101.6393","106.8938","111.2471","117.1685","120.7989","121.2621","126.0004","127.323","122.6442","131.6921","137.2437","",
"Other small states","OSS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","54.5487","55.2747","59.1736","64.1352","66.8827","66.1261","70.1883","74.5705","76.1945","78.1127","80.2256","78.423","79.326","79.6177","80.3884","81.7449","86.2824","88.1106","89.9729","91.7445","104.0793","101.5865","94.944","93.5311","95.4363","93.7663","97.2436","96.037","95.7652","97.9767","100.3024","102.8504","101.3782","105.8257","106.464","110.812","118.2295","123.8706","129.3058","124.448","129.135","130.1836","133.2488","139.4555","140.6992","137.3871","137.6153","140.4387","143.4117","140.2618","136.3486","139.4016","139.8632","",
"Pakistan","PAK","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","104.9935","105.3157","107.2666","110.3565","114.3593","119.8073","121.4403","127.2519","132.4735","137.3134","138.0865","143.894","150.9454","154.6449","159.65","167.1885","182.1514","190.8209","198.7947","208.1123","215.0329","215.4934","226.4157","238.818","243.6957","255.2873","264.6955","272.0355","278.4677","291.9807","296.594","300.2554","307.3543","320.8412","341.8625","351.1287","373.0644","395.3081","399.3789","409.5946","400.0937","411.147","414.0768","428.0903","445.1328","455.7529","487.4226","512.7662","510.559","517.3047","527.4361","561.0149","546.0993","",
"Panama","PAN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","6.3812","6.5712","6.889","7.2806","7.4366","7.5821","7.6468","7.6063","7.4405","7.763","7.5722","7.254","7.655","8.1488","7.5249","7.3299","7.4279","7.7261","7.0199","7.1908","7.3659","7.8589","8.5808","8.7277","9.0638","9.4171","9.4569","9.4727","10.7667","10.0212","10.1954","11.7155","11.0109","11.1203","11.1386","12.9349","13.4197","13.3535","13.3534","14.8574","15.4647","16.5253","16.9854","16.881","17.2293","17.0311","17.2207","16.749","16.7045","19.9097","16.4645","17.8642","18.4776","",
"Peru","PER","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","39.364","40.283","39.4131","40.5719","42.6936","43.0466","44.0513","44.1154","45.1065","47.1607","47.983","49.9968","50.0705","45.676","47.6164","46.4834","48.4802","50.9715","51.1232","47.9501","46.9704","46.2197","47.0091","48.7656","50.145","54.8155","57.8751","57.9539","58.2339","61.0635","61.5401","58.8347","60.676","60.8648","64.9449","66.308","66.0535","69.7227","73.414","77.3474","82.9316","88.3132","88.7025","90.356","93.8395","95.5821","99.0588","96.491","96.6451","100.7965","89.2901","97.7036","105.1089","",
"Philippines","PHL","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","90.6612","92.9111","92.9546","101.6242","99.3258","100.5913","98.5514","101.7965","103.626","107.7308","102.2873","99.7977","98.8257","100.6463","96.9272","97.8664","96.6641","102.1527","105.4434","108.0108","109.7796","109.693","111.6911","116.3478","122.9578","135.0892","140.8756","149.6035","142.7344","148.1021","149.3336","148.1939","151.5558","155.1635","158.7156","162.9275","155.8274","165.0528","167.4963","170.554","176.1772","177.7032","182.9266","193.8385","200.8878","210.0731","221.0061","239.3556","246.0017","253.3634","242.6124","254.3997","265.2654","",
"Palau","PLW","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","2.1497","2.1499","2.1499","2.15","2.1501","2.1502","2.1503","2.1504","2.1505","2.1504","2.1502","2.1828","2.1673","2.2504","2.4885","2.0144","2.1961","2.3024","2.2041","2.3016","2.3262","2.309","2.1122","2.1617","3.2344","2.5376","2.3876","2.6836","2.4259","2.5868","2.2335","2.4767","1.5084","1.7934","1.5965","1.8411","1.8001","1.4632","1.4806","2.2819","2.2046","2.4661","3.722","1.8815","1.323","1.2532","1.2007","1.2553","1.287","1.3267","1.3358","1.3894","1.4181","",
"Papua New Guinea","PNG","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1.8555","1.8976","2.0153","2.3023","2.6854","2.4146","2.4355","2.5457","2.5624","2.7126","2.8663","2.8844","2.9284","2.9692","3.0928","3.2558","3.1757","3.6253","3.5165","3.4487","3.848","3.9122","4.1581","4.2254","4.2535","4.4945","4.7272","4.7801","8.0962","5.1608","6.5376","6.6308","7.389","7.6521","8.1709","9.5723","10.093","9.0344","9.6418","8.1082","6.9782","7.2593","7.0554","7.4413","9.7053","11.1402","11.9731","11.8226","11.7925","12.3027","8.8851","9.1283","9.0968","",
"Poland","POL","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","486.3436","497.8679","515.2361","540.657","560.1276","580.6186","606.8969","622.1044","657.7138","659.6985","661.0388","600.9853","621.2479","621.6608","634.0074","641.3924","648.0646","660.3707","647.4889","616.2627","514.0189","503.134","488.9541","484.8721","477.9408","479.0782","492.2571","483.5131","443.2494","429.9214","412.6897","407.5233","400.3053","410.4311","410.8442","411.4645","425.6978","423.6137","415.2553","397.1215","417.5341","414.2778","409.3376","403.1856","387.891","389.4143","399.462","413.2346","410.5462","391.7956","373.7608","406.3603","400.2439","",
"Pre-demographic dividend","PRE","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","597.0581","619.6738","650.3057","717.8725","758.7858","724.0697","781.7953","776.9608","791.9799","915.2048","862.4073","732.7336","747.1883","757.0927","785.6085","824.6061","843.3018","854.2995","915.4499","965.584","932.1625","865.3966","924.1204","972.2433","1035.6715","1091.4792","1170.7322","1198.7882","1176.6065","1176.3067","1245.9793","1277.3912","1218.9252","1267.5202","1310.9172","1327.0374","1313.3129","1318.3953","1373.1031","1388.4124","1480.9058","1542.2909","1608.9818","1651.3834","1695.4413","1733.1246","1797.2815","1837.8447","1894.5388","1963.5744","1904.2159","1948.2124","1996.4094","",
"Puerto Rico","PRI","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","30.654","32.7902","39.5506","43.9632","41.6208","39.0956","42.753","47.8526","48.5153","41.8502","34.5866","30.112","23.5513","24.0196","21.85","19.4501","23.6883","21.2853","24.5389","25.5786","21.711","22.3341","22.7633","23.3755","23.8775","24.2691","24.6052","25.2106","25.5921","27.297","27.3637","27.1749","22.6282","28.5505","28.7119","28.5855","19.1776","20.1269","17.6827","16.2628","15.6625","14.0271","13.6579","13.7034","14.0201","14.2154","13.4144","13.9978","16.2028","14.9342","14.9592","15.5175","15.2646","",
"Korea, Dem. People's Rep.","PRK","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","99.9815","100.612","103.9118","106.3792","110.2308","114.6253","121.5592","128.2378","136.8936","146.3885","153.3525","157.636","163.7194","169.2076","174.6769","180.2668","178.1484","172.5357","176.0456","176.2235","169.5392","163.1639","147.0411","137.44","125.6518","117.0805","107.2626","105.0059","89.7999","97.3589","103.6828","107.4326","103.7561","105.9326","108.477","113.2819","115.026","99.3857","106.7563","85.6873","82.0658","67.8752","68.935","58.1676","61.7718","55.4595","61.0887","83.7046","78.2635","84.2988","80.1393","82.3071","81.0053","",
"Portugal","PRT","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","29.9392","30.8794","31.574","33.9689","33.4278","34.9997","36.2043","36.8682","38.9351","42.0127","43.1938","44.9843","47.6184","46.3383","44.453","43.2644","47.8504","47.7905","48.7114","57.8113","59.4319","60.9836","64.7507","63.5694","66.5439","69.3454","68.2912","71.1382","76.0009","83.0189","81.9007","80.4128","84.8031","79.6673","81.2265","84.0872","79.4135","77.9432","75.352","74.359","69.1042","67.4194","65.5357","63.7213","63.4869","67.7487","66.8617","72.1587","68.2653","63.8868","58.4003","57.5483","59.682","",
"Paraguay","PRY","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","10.6608","10.9811","11.3266","11.9448","12.2591","12.8534","14.0316","14.9259","15.2042","14.9455","15.1636","16.2848","16.9989","17.4769","18.2235","18.805","19.1901","19.9798","20.9746","21.1701","21.3798","20.0736","21.0112","22.9456","24.3652","26.2088","26.1878","26.5859","26.7616","26.2884","25.6341","26.214","25.3974","27.3153","26.4222","26.6325","28.4682","30.5321","31.7394","34.3021","37.2823","37.6644","38.8611","39.3704","41.8128","41.6908","42.1962","43.2371","42.8186","43.2536","43.4914","45.566","45.5653","",
"West Bank and Gaza","PSE","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","4.3089","4.3515","4.4332","4.6901","5.0213","4.8323","4.851","4.9711","4.9741","5.1301","5.2694","5.4131","5.3884","5.2743","5.3807","5.0831","5.2571","5.3881","5.385","5.6418","5.8111","5.6822","5.5191","5.7133","6.9596","6.3725","6.3272","6.7432","6.5051","6.7362","6.9527","7.331","6.0571","6.6615","6.9663","7.0121","7.1384","6.6609","6.29","6.9086","7.5316","7.3994","8.5953","6.9918","6.1325","6.1407","6.0245","6.4087","6.6274","6.9379","6.2734","6.4614","6.5841","",
"Post-demographic dividend","PST","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","13317.373","13213.7188","13708.055","14332.2289","14095.5862","13713.9722","14363.6441","14580.0513","14703.53","15037.2814","14649.8975","14354.4804","13909.5923","13872.7466","14222.8418","14278.9409","14270.7105","14505.7795","14888.4895","15055.6133","15027.7638","14956.5004","14834.6386","14799.2613","14887.0183","15053.3941","15333.5752","15564.1393","15500.0327","15520.0788","15783.4386","15725.0529","15601.1462","15803.7373","15901.3481","15870.5974","15720.2148","15869.0342","15472.0375","14548.386","15068.0919","14857.8098","14624.314","14687.1406","14437.6641","14270.8725","14121.2855","14053.032","14133.0184","13768.3278","12724.4426","13240.7258","13290.4858","",
"French Polynesia","PYF","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.2131","0.215","0.2251","0.2564","0.2984","0.2624","0.2618","0.2751","0.2757","0.2919","0.312","0.4362","0.5328","0.6705","0.8697","0.8445","0.922","1.0327","1.027","1.0009","0.9606","0.9714","0.9313","0.9165","0.7812","0.7833","0.7872","0.8425","0.8743","0.8549","0.9413","1.0491","1.0848","1.143","1.0895","1.1501","1.0858","1.1013","1.1278","1.1234","1.1621","1.1328","1.0998","1.1638","1.1535","1.1908","1.1937","1.189","1.2231","1.2784","1.0614","1.0992","1.1221","",
"Qatar","QAT","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","24.2945","27.921","32.9555","37.5688","32.4401","30.3478","30.1514","27.017","30.0034","29.8936","26.3949","22.5652","22.0709","20.1456","27.6263","24.7527","25.9566","25.8191","27.3454","29.0615","29.0807","30.2105","31.9151","32.3392","33.6244","33.3797","39.0256","56.8427","59.1747","66.0083","69.9121","67.0482","71.3761","77.8195","82.4331","83.4455","91.8051","103.3356","113.9171","118.9656","137.2116","157.8379","166.6436","176.8541","182.4029","187.6059","190.2864","190.7884","190.6427","192.4053","191.199","197.5112","194.6521","",
"Romania","ROU","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","180.7085","183.1736","189.4938","204.559","208.6742","223.1586","241.6343","251.5777","268.4409","273.6325","270.4498","273.6838","271.5947","274.1736","274.2437","273.7336","276.1909","283.537","287.2629","279.2316","245.7407","201.3117","181.9296","170.9655","166.0438","171.5011","175.6544","163.3418","146.0063","128.2393","133.2419","139.0072","138.6209","142.4609","142.4289","140.0928","145.9155","144.7781","142.6248","121.5277","119.9043","125.9978","123.3927","115.4723","116.2579","117.5653","117.2849","120.9829","122.2628","120.5194","114.4051","119.9295","117.0305","",
"Russian Federation","RUS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1910.6489","1940.6326","2024.5155","2129.9879","2224.0515","2348.6209","2425.5125","2474.9016","2539.6939","2572.8297","2634.9692","2627.2812","2659.8207","2694.2372","2731.4334","2770.8126","2838.2281","2908.1011","2958.1768","2967.4308","3052.3296","2999.5043","2772.9584","2546.0038","2307.9371","2241.3311","2177.7843","2047.0685","2036.929","2087.9279","2133.5888","2146.2223","2137.0151","2205.206","2218.1852","2220.9526","2259.9621","2272.5124","2266.3862","2146.9","2244.5101","2342.2885","2346.6718","2298.5869","2280.0333","2293.9881","2280.3186","2338.4709","2443.2","2529.4088","2431.7189","2605.8322","2578.9908","",
"Rwanda","RWA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","4.3483","4.3965","4.5048","4.6342","4.6865","4.8517","4.8431","4.9716","5.1013","4.9383","5.2566","5.4225","5.5751","5.7469","5.8824","6.0869","6.1771","6.3545","6.5424","6.7898","6.2198","5.9725","5.6113","5.3176","5.3783","5.3851","5.6439","6.2567","4.5378","4.8856","4.7317","4.9223","5.1519","5.2972","5.4554","5.5413","5.8399","5.9831","6.2174","6.3854","6.6894","6.6744","6.8703","7.095","7.1995","7.8754","7.9367","8.1071","8.4301","8.6912","8.7325","8.9344","9.0318","",
